index_date,petr4_observed,petr4_fitted,petr4_predicted,std_error,ci_95_lower,ci_95_upper
2015-06-03,12.789999961853027,12.803173129986316,,,,
2015-06-05,12.56999969482422,13.056247952222739,,,,
2015-06-08,12.56999969482422,12.583682449821117,,,,
2015-06-09,13.0,12.457030693789212,,,,
2015-06-10,13.079999923706056,13.02948721795719,,,,
2015-06-11,13.100000381469728,13.127394339508875,,,,
2015-06-12,13.020000457763672,13.16216486542856,,,,
2015-06-15,13.010000228881836,12.959337441797622,,,,
2015-06-16,13.380000114440918,13.137198894678413,,,,
2015-06-17,13.140000343322754,13.313050650734121,,,,
2015-06-18,13.449999809265137,13.220307304820256,,,,
2015-06-19,13.149999618530272,13.442976055184836,,,,
2015-06-22,13.170000076293944,13.146042286550587,,,,
2015-06-23,12.970000267028809,13.32056305462459,,,,
2015-06-24,13.220000267028809,12.897331510671739,,,,
2015-06-25,12.600000381469728,13.272080786981135,,,,
2015-06-26,13.210000038146973,12.596876760463092,,,,
2015-06-29,12.850000381469728,13.089315716564712,,,,
2015-06-30,12.6899995803833,13.048745582336672,,,,
2015-07-01,12.15999984741211,12.614166136394612,,,,
2015-07-02,12.350000381469728,12.156320822041433,,,,
2015-07-03,11.760000228881836,12.46214878721096,,,,
2015-07-06,11.510000228881836,11.632037058200806,,,,
2015-07-07,11.770000457763672,11.533622476223972,,,,
2015-07-08,11.460000038146973,11.681509582530314,,,,
2015-07-10,11.8100004196167,11.498478344385369,,,,
2015-07-13,11.789999961853027,11.716189333094647,,,,
2015-07-14,11.989999771118164,11.648249347856385,,,,
2015-07-15,11.779999732971191,12.118248341066028,,,,
2015-07-16,11.989999771118164,11.635402823799577,,,,
2015-07-17,11.40999984741211,11.99480533523058,,,,
2015-07-20,10.789999961853027,11.37193081982023,,,,
2015-07-21,10.729999542236328,10.808596099761354,,,,
2015-07-22,10.359999656677246,10.780952088343668,,,,
2015-07-23,10.119999885559082,10.2232306421045,,,,
2015-07-24,10.029999732971191,10.056389259954901,,,,
2015-07-27,9.5,9.805638646197533,,,,
2015-07-28,10.020000457763672,9.4058844120925,,,,
2015-07-29,10.699999809265137,9.917086168043012,,,,
2015-07-30,10.420000076293944,10.63682568980941,,,,
2015-07-31,10.489999771118164,10.388537122171243,,,,
2015-08-03,10.029999732971191,10.269482103914356,,,,
2015-08-04,10.15999984741211,10.148047620501854,,,,
2015-08-05,10.010000228881836,10.265428573685233,,,,
2015-08-06,10.34000015258789,9.799311051068416,,,,
2015-08-07,9.6899995803833,10.253174937168012,,,,
2015-08-10,9.989999771118164,9.446676546326135,,,,
2015-08-11,9.979999542236328,10.063451181340925,,,,
2015-08-12,9.81999969482422,10.020024098677208,,,,
2015-08-13,9.5,9.816728822236797,,,,
2015-08-14,9.300000190734863,9.329520377447075,,,,
2015-08-17,9.149999618530272,9.1443707142978,,,,
2015-08-18,8.989999771118164,9.197264763464329,,,,
2015-08-19,8.739999771118164,9.026367241268888,,,,
2015-08-20,8.6899995803833,8.608060044523736,,,,
2015-08-21,8.300000190734863,8.511593044051002,,,,
2015-08-24,7.889999866485596,8.045817331082949,,,,
2015-08-25,7.849999904632568,7.937810797422078,,,,
2015-08-26,8.130000114440918,7.834631085075327,,,,
2015-08-27,8.920000076293945,7.971333404039941,,,,
2015-08-28,9.020000457763672,8.62189564484707,,,,
2015-08-31,9.1899995803833,8.814833134919171,,,,
2015-09-01,8.59000015258789,9.250150041279586,,,,
2015-09-02,8.819999694824219,8.636594791469385,,,,
2015-09-03,8.760000228881836,8.925471737514693,,,,
2015-09-04,8.510000228881836,8.669770875358038,,,,
2015-09-08,8.640000343322754,8.424766352914645,,,,
2015-09-09,8.390000343322754,8.44939350652823,,,,
2015-09-10,7.96999979019165,8.383073433730605,,,,
2015-09-11,7.659999847412109,8.05449944402961,,,,
2015-09-14,7.71999979019165,7.476911963894128,,,,
2015-09-15,7.650000095367432,7.678905033142458,,,,
2015-09-16,8.140000343322754,7.422675682330394,,,,
2015-09-17,7.860000133514404,8.07492669107323,,,,
2015-09-18,7.599999904632568,7.849335546602233,,,,
2015-09-21,7.300000190734863,7.574520633126327,,,,
2015-09-22,6.96999979019165,7.152173150259224,,,,
2015-09-23,6.820000171661377,6.983763350284076,,,,
2015-09-24,6.960000038146973,6.7730054039765015,,,,
2015-09-25,6.820000171661377,6.904376587414657,,,,
2015-09-28,6.440000057220459,6.636203014728972,,,,
2015-09-29,6.590000152587891,6.290140606333302,,,,
2015-09-30,7.239999771118164,6.38640334220216,,,,
2015-10-01,7.019999980926514,7.272998000269467,,,,
2015-10-02,7.769999980926514,6.887945928967635,,,,
2015-10-05,7.820000171661377,7.58731911174731,,,,
2015-10-06,8.1899995803833,7.712706731851174,,,,
2015-10-07,8.470000267028809,8.260278581638564,,,,
2015-10-08,8.75,8.47522617631398,,,,
2015-10-09,8.800000190734863,8.84853919427315,,,,
2015-10-13,8.130000114440918,8.660616773432366,,,,
2015-10-14,7.960000038146973,8.144198516671917,,,,
2015-10-15,8.0,8.165429538408729,,,,
2015-10-16,7.949999809265137,8.019356654221522,,,,
2015-10-19,7.949999809265137,8.025080324226014,,,,
2015-10-20,8.050000190734863,7.626851310414572,,,,
2015-10-21,7.75,8.035676828788475,,,,
2015-10-22,8.020000457763672,7.900398150636015,,,,
2015-10-23,7.989999771118164,7.962361983004076,,,,
2015-10-26,7.849999904632568,8.07952058874711,,,,
2015-10-27,7.599999904632568,7.655620154525366,,,,
2015-10-28,7.949999809265137,7.641145430938789,,,,
2015-10-29,7.610000133514404,8.010927083897446,,,,
2015-10-30,7.710000038146973,7.592837117191375,,,,
2015-11-03,8.479999542236328,7.660351012694406,,,,
2015-11-04,8.079999923706055,8.224452865940307,,,,
2015-11-05,8.109999656677246,8.001757556184522,,,,
2015-11-06,7.820000171661377,8.327869980046462,,,,
2015-11-09,7.909999847412109,7.813511787028175,,,,
2015-11-10,7.610000133514404,8.12971227575019,,,,
2015-11-11,7.71999979019165,7.346871060138364,,,,
2015-11-12,7.579999923706055,7.746876520528143,,,,
2015-11-13,7.269999980926514,7.483529388164933,,,,
2015-11-16,7.699999809265137,7.31817835768424,,,,
2015-11-17,7.760000228881836,7.740501726132508,,,,
2015-11-18,7.820000171661377,7.621193463819312,,,,
2015-11-19,7.840000152587891,7.775651352036371,,,,
2015-11-23,8.079999923706055,7.777683188414019,,,,
2015-11-24,8.5,8.121520319069333,,,,
2015-11-25,7.900000095367432,8.603456200345967,,,,
2015-11-26,7.920000076293945,7.876107032527427,,,,
2015-11-27,7.599999904632568,7.894872946028602,,,,
2015-11-30,7.670000076293945,7.5107440331477955,,,,
2015-12-01,7.489999771118164,7.927460529368514,,,,
2015-12-02,7.519999980926514,7.368060365273387,,,,
2015-12-03,7.980000019073486,7.331497558506365,,,,
2015-12-04,7.519999980926514,7.914986838996205,,,,
2015-12-07,7.190000057220459,7.5982844974552926,,,,
2015-12-08,7.130000114440918,7.2755480911366694,,,,
2015-12-09,7.650000095367432,7.023774591845999,,,,
2015-12-10,7.449999809265137,7.75042076180984,,,,
2015-12-11,7.25,7.289859501825132,,,,
2015-12-14,7.210000038146973,7.246294087463315,,,,
2015-12-15,7.420000076293945,7.249394366828032,,,,
2015-12-16,7.289999961853027,7.489804710756704,,,,
2015-12-17,7.199999809265137,7.21417917419336,,,,
2015-12-18,7.019999980926514,7.016615702688589,,,,
2015-12-21,6.639999866485596,6.975597372381715,,,,
2015-12-22,6.789999961853027,6.76343330659254,,,,
2015-12-23,6.929999828338623,6.838704785709409,,,,
2015-12-28,6.699999809265137,6.902620512226594,,,,
2015-12-29,6.690000057220459,6.573699317433799,,,,
2015-12-30,6.699999809265137,6.527877503931083,,,,
2016-01-04,6.869999885559082,6.732876307923908,,,,
2016-01-05,6.679999828338623,6.981322672910158,,,,
2016-01-06,6.400000095367432,6.4835653511352485,,,,
2016-01-07,6.260000228881836,6.3123714762641185,,,,
2016-01-08,6.269999980926514,6.186042832280944,,,,
2016-01-11,6.090000152587891,6.382536436614004,,,,
2016-01-12,5.53000020980835,6.0151034483323595,,,,
2016-01-13,5.269999980926514,5.470624799614995,,,,
2016-01-14,5.690000057220459,5.122565855280785,,,,
2016-01-15,5.170000076293945,5.582556401112281,,,,
2016-01-18,4.800000190734863,5.292831960927272,,,,
2016-01-19,4.659999847412109,4.683537868764963,,,,
2016-01-20,4.429999828338623,4.426119975580702,,,,
2016-01-21,4.5,4.43702591133693,,,,
2016-01-22,4.409999847412109,4.291628718718106,,,,
2016-01-26,4.199999809265137,4.421676603140907,,,,
2016-01-27,4.570000171661377,4.098105778304069,,,,
2016-01-28,4.599999904632568,4.276645303714996,,,,
2016-01-29,4.840000152587891,4.663076605326277,,,,
2016-02-01,4.71999979019165,4.807563343849615,,,,
2016-02-02,4.300000190734863,4.621129162431855,,,,
2016-02-03,4.489999771118164,4.276183135777622,,,,
2016-02-04,4.730000019073486,4.35145843012897,,,,
2016-02-05,4.539999961853027,4.846464176422907,,,,
2016-02-10,4.309999942779541,4.400476714974338,,,,
2016-02-11,4.230000019073486,4.1168045406127325,,,,
2016-02-12,4.449999809265137,4.256408270768649,,,,
2016-02-15,4.570000171661377,4.524855736023622,,,,
2016-02-16,4.440000057220459,4.3841954762741535,,,,
2016-02-17,4.679999828338623,4.253265037161136,,,,
2016-02-18,4.590000152587891,4.582140241775876,,,,
2016-02-19,4.460000038146973,4.702444359197839,,,,
2016-02-22,5.039999961853027,4.406038936215525,,,,
2016-02-23,4.920000076293945,4.986807493474108,,,,
2016-02-24,4.869999885559082,4.8536829620835595,,,,
2016-02-25,4.889999866485596,4.74990942089815,,,,
2016-02-26,4.869999885559082,4.9306666341077205,,,,
2016-02-29,5.139999866485596,4.959062596652075,,,,
2016-03-01,5.309999942779541,5.087864466779409,,,,
2016-03-02,5.650000095367432,5.183011850482749,,,,
2016-03-03,6.570000171661377,5.285169755454939,,,,
2016-03-04,7.21999979019165,6.577985573271336,,,,
2016-03-07,7.369999885559082,7.579055763379389,,,,
2016-03-08,7.46999979019165,7.2682870532459125,,,,
2016-03-09,7.599999904632568,7.617823036755562,,,,
2016-03-10,7.949999809265137,7.685975592431189,,,,
2016-03-11,8.09000015258789,8.168019127254865,,,,
2016-03-14,7.400000095367432,8.221238664657104,,,,
2016-03-15,6.610000133514404,7.427145462415075,,,,
2016-03-16,7.230000019073486,6.6792386138815845,,,,
2016-03-17,8.100000381469727,7.3124878440250125,,,,
2016-03-18,8.119999885559082,8.279735023412448,,,,
2016-03-21,8.0600004196167,8.090965672039417,,,,
2016-03-22,8.109999656677246,7.888025897653016,,,,
2016-03-23,7.78000020980835,8.289585884611913,,,,
2016-03-24,7.809999942779541,8.205833522973515,,,,
2016-03-28,8.4399995803833,7.878513736202607,,,,
2016-03-29,8.489999771118164,8.320870252701473,,,,
2016-03-30,8.4399995803833,8.419391022610151,,,,
2016-03-31,8.3100004196167,8.658757090222663,,,,
2016-04-01,8.359999656677246,8.577325814273943,,,,
2016-04-04,7.539999961853027,8.587457249074447,,,,
2016-04-05,7.800000190734863,7.540180630782157,,,,
2016-04-06,7.579999923706055,7.717802495407998,,,,
2016-04-07,7.699999809265137,7.5147405168000665,,,,
2016-04-08,8.260000228881836,7.745794183728749,,,,
2016-04-11,8.390000343322754,8.405484149736377,,,,
2016-04-12,9.039999961853027,8.42978026423258,,,,
2016-04-13,9.489999771118164,8.931045589835302,,,,
2016-04-14,9.15999984741211,9.240340761965012,,,,
2016-04-15,9.6899995803833,9.474146454263776,,,,
2016-04-18,9.239999771118164,9.71353660868151,,,,
2016-04-19,9.609999656677246,9.637929164483293,,,,
2016-04-20,9.479999542236328,9.509957021932337,,,,
2016-04-22,9.75,9.39625658530893,,,,
2016-04-25,9.329999923706056,10.151335949090473,,,,
2016-04-26,9.670000076293944,9.256262297952164,,,,
2016-04-27,10.25,9.699035662155461,,,,
2016-04-28,10.229999542236328,10.281379162865123,,,,
2016-04-29,10.229999542236328,10.2815210196506,,,,
2016-05-02,10.170000076293944,10.453268425982039,,,,
2016-05-03,9.779999732971191,10.182631939605066,,,,
2016-05-04,9.920000076293944,10.088018699668716,,,,
2016-05-05,9.8100004196167,9.86312487414364,,,,
2016-05-06,10.079999923706056,9.863825277932277,,,,
2016-05-09,9.479999542236328,10.120453620664101,,,,
2016-05-10,10.210000038146973,9.471259678107556,,,,
2016-05-11,10.25,10.357249416997496,,,,
2016-05-12,9.789999961853027,10.227922340669103,,,,
2016-05-13,9.460000038146973,9.883308701926717,,,,
2016-05-16,9.75,9.505178763907383,,,,
2016-05-17,9.5,9.861806427895452,,,,
2016-05-18,9.31999969482422,9.70738193560406,,,,
2016-05-19,8.960000038146973,9.161615911647836,,,,
2016-05-20,8.899999618530273,8.948163711822438,,,,
2016-05-23,8.5,9.036301650217526,,,,
2016-05-24,8.529999732971191,8.473334741702166,,,,
2016-05-25,8.670000076293945,8.647394200728629,,,,
2016-05-27,8.229999542236328,8.50417370351495,,,,
2016-05-30,8.380000114440918,8.258674485561654,,,,
2016-05-31,8.039999961853027,8.257273440393801,,,,
2016-06-01,8.180000305175781,8.084296588076981,,,,
2016-06-02,8.319999694824219,8.3089055662933,,,,
2016-06-03,8.569999694824219,8.113621844946614,,,,
2016-06-06,8.460000038146973,8.569559022993067,,,,
2016-06-07,8.619999885559082,8.405045784205265,,,,
2016-06-08,9.390000343322754,8.507423864709212,,,,
2016-06-09,9.18000030517578,9.55991891084839,,,,
2016-06-10,8.779999732971191,9.107500351624894,,,,
2016-06-13,8.619999885559082,8.781962820860196,,,,
2016-06-14,8.300000190734863,8.510459479861115,,,,
2016-06-15,8.510000228881836,8.476675626757416,,,,
2016-06-16,8.5,8.650542867365557,,,,
2016-06-17,8.949999809265137,8.258439474055937,,,,
2016-06-20,9.18000030517578,8.865646130303606,,,,
2016-06-21,9.529999732971191,9.106220504723018,,,,
2016-06-22,9.34000015258789,9.68165156523695,,,,
2016-06-23,9.670000076293944,9.404889223717229,,,,
2016-06-24,9.25,9.586248119559889,,,,
2016-06-27,8.779999732971191,9.303932522023876,,,,
2016-06-28,9.199999809265137,8.864920844862322,,,,
2016-06-29,9.5,9.286865327150224,,,,
2016-06-30,9.420000076293944,9.59452206668773,,,,
2016-07-01,9.81999969482422,9.280578178172723,,,,
2016-07-04,9.869999885559082,9.741239821609154,,,,
2016-07-05,9.289999961853027,9.823864431291387,,,,
2016-07-06,9.5,9.489168505561462,,,,
2016-07-07,9.5600004196167,9.497762650780551,,,,
2016-07-08,9.84000015258789,9.679369211610556,,,,
2016-07-11,10.359999656677246,9.708605553529246,,,,
2016-07-12,10.649999618530272,10.31491432415447,,,,
2016-07-13,10.630000114440918,10.790469225210975,,,,
2016-07-14,10.93000030517578,10.727357521076465,,,,
2016-07-15,11.020000457763672,10.9455368680268,,,,
2016-07-18,11.550000190734863,10.999455043763708,,,,
2016-07-19,11.779999732971191,11.646541644940402,,,,
2016-07-20,11.81999969482422,11.915378847027775,,,,
2016-07-21,11.850000381469728,11.953492953208585,,,,
2016-07-22,11.9399995803833,11.921683465207309,,,,
2016-07-25,12.029999732971191,12.072811609859292,,,,
2016-07-26,11.880000114440918,12.102527957934294,,,,
2016-07-27,11.510000228881836,11.970027326450516,,,,
2016-07-28,11.4399995803833,11.626315490885819,,,,
2016-07-29,11.869999885559082,11.43894621184783,,,,
2016-08-01,11.25,12.015038925826016,,,,
2016-08-02,11.359999656677246,11.292065744372362,,,,
2016-08-03,11.899999618530272,11.3679082787128,,,,
2016-08-04,12.010000228881836,11.88008551588086,,,,
2016-08-05,11.649999618530272,12.184629836480255,,,,
2016-08-08,11.90999984741211,11.68413274661507,,,,
2016-08-09,11.880000114440918,11.958317001706103,,,,
2016-08-10,11.5600004196167,12.003243471972082,,,,
2016-08-11,12.100000381469728,11.609728720394612,,,,
2016-08-12,12.0,12.051591613198285,,,,
2016-08-15,12.3100004196167,12.091024032795293,,,,
2016-08-16,12.489999771118164,12.3369082861845,,,,
2016-08-17,12.760000228881836,12.496872504254185,,,,
2016-08-18,12.880000114440918,12.93024372684544,,,,
2016-08-19,12.789999961853027,12.939452917592934,,,,
2016-08-22,12.350000381469728,12.851925377546213,,,,
2016-08-23,12.670000076293944,12.372940415230161,,,,
2016-08-24,12.399999618530272,12.817308615887011,,,,
2016-08-25,12.529999732971191,12.557449611944707,,,,
2016-08-26,12.550000190734863,12.489312534560995,,,,
2016-08-29,12.869999885559082,12.545727579103618,,,,
2016-08-30,13.09000015258789,12.934253453105706,,,,
2016-08-31,12.850000381469728,13.038108825827095,,,,
2016-09-01,13.0,13.050596206965688,,,,
2016-09-02,13.56999969482422,12.983420672703923,,,,
2016-09-05,13.829999923706056,13.682146814203513,,,,
2016-09-06,13.979999542236328,13.920048807264635,,,,
2016-09-08,14.220000267028809,13.961230987006523,,,,
2016-09-09,13.510000228881836,14.340832753099786,,,,
2016-09-12,13.949999809265137,13.662127065439991,,,,
2016-09-13,13.010000228881836,13.965871331408511,,,,
2016-09-14,13.109999656677246,13.225054443568121,,,,
2016-09-15,13.510000228881836,13.154832515037567,,,,
2016-09-16,13.15999984741211,13.418838935263521,,,,
2016-09-19,13.050000190734863,13.339344075756243,,,,
2016-09-20,13.5,12.92185181012823,,,,
2016-09-21,13.65999984741211,13.57657919024344,,,,
2016-09-22,14.0,13.785707525541952,,,,
2016-09-23,13.6899995803833,13.899560278750762,,,,
2016-09-26,13.399999618530272,13.856532999882674,,,,
2016-09-27,13.119999885559082,13.38845068977255,,,,
2016-09-28,13.850000381469728,13.24369130882331,,,,
2016-09-29,13.43000030517578,13.999678004059252,,,,
2016-09-30,13.56999969482422,13.330990216251116,,,,
2016-10-03,13.970000267028809,13.619748029698497,,,,
2016-10-04,14.020000457763672,13.84695049761143,,,,
2016-10-05,14.579999923706056,14.231843451539136,,,,
2016-10-06,15.100000381469728,14.541835710825946,,,,
2016-10-07,15.260000228881836,15.015325256188007,,,,
2016-10-10,15.729999542236328,15.454033949979085,,,,
2016-10-11,15.390000343322754,15.643206882082255,,,,
2016-10-13,15.760000228881836,15.761382911460224,,,,
2016-10-14,16.260000228881836,15.895428119786938,,,,
2016-10-17,16.899999618530273,16.174563239523394,,,,
2016-10-18,17.420000076293945,17.02760396678308,,,,
2016-10-19,17.6200008392334,17.33865544097895,,,,
2016-10-20,17.739999771118164,17.960407671002176,,,,
2016-10-21,17.950000762939453,17.980343263063183,,,,
2016-10-24,18.200000762939453,18.0676162735393,,,,
2016-10-25,18.0,18.42196262995091,,,,
2016-10-26,18.100000381469727,18.02627210369299,,,,
2016-10-27,18.09000015258789,18.409822888341772,,,,
2016-10-28,18.09000015258789,18.3069156901954,,,,
2016-10-31,17.690000534057617,18.215041299257688,,,,
2016-11-01,16.860000610351562,17.76713833205567,,,,
2016-11-03,16.1299991607666,16.907864140549645,,,,
2016-11-04,15.989999771118164,16.368431694432527,,,,
2016-11-07,17.209999084472656,16.16726417016186,,,,
2016-11-08,17.040000915527344,17.175903855077053,,,,
2016-11-09,16.649999618530273,16.847329500540702,,,,
2016-11-10,15.5,16.549917666469334,,,,
2016-11-11,14.010000228881836,15.586686406238348,,,,
2016-11-14,14.0,14.578759992670896,,,,
2016-11-16,14.739999771118164,14.031158423136436,,,,
2016-11-17,14.289999961853027,14.688976238930303,,,,
2016-11-18,14.520000457763672,13.9029370588485,,,,
2016-11-21,15.579999923706056,14.308073876363592,,,,
2016-11-22,15.93000030517578,15.74397953286326,,,,
2016-11-23,15.850000381469728,16.120181808655257,,,,
2016-11-24,15.579999923706056,15.76605388525937,,,,
2016-11-25,15.300000190734863,15.286365800545815,,,,
2016-11-28,15.460000038146973,15.46700348067533,,,,
2016-11-29,14.65999984741211,15.732852887410605,,,,
2016-11-30,16.0,14.690824921416965,,,,
2016-12-01,15.4399995803833,15.804719488902915,,,,
2016-12-02,15.829999923706056,15.185528403730114,,,,
2016-12-05,15.65999984741211,15.924025839426978,,,,
2016-12-06,16.149999618530273,15.630008522761983,,,,
2016-12-07,15.859999656677246,16.584865279801782,,,,
2016-12-08,15.699999809265137,15.597220994660464,,,,
2016-12-09,15.579999923706056,15.641286274188648,,,,
2016-12-12,15.600000381469728,15.626766422592803,,,,
2016-12-13,15.449999809265137,15.82322576827342,,,,
2016-12-14,14.739999771118164,15.594542387387943,,,,
2016-12-15,14.850000381469728,14.524017022241376,,,,
2016-12-16,14.760000228881836,14.714023942139603,,,,
2016-12-19,14.359999656677246,14.758726124151579,,,,
2016-12-20,14.350000381469728,14.46220838393929,,,,
2016-12-21,14.34000015258789,14.399687227017774,,,,
2016-12-22,14.010000228881836,14.122667281372832,,,,
2016-12-23,14.239999771118164,13.966469412310838,,,,
2016-12-26,14.420000076293944,14.21463962052135,,,,
2016-12-27,14.40999984741211,14.481732818899763,,,,
2016-12-28,14.779999732971191,14.421627014491458,,,,
2016-12-29,14.869999885559082,14.554016557658345,,,,
2017-01-02,14.65999984741211,14.821929456887244,,,,
2017-01-03,15.5,14.580659861860983,,,,
2017-01-04,15.5,15.52309822388045,,,,
2017-01-05,15.75,15.571906698322369,,,,
2017-01-06,15.65999984741211,15.676882734916964,,,,
2017-01-09,15.329999923706056,15.555811489129505,,,,
2017-01-10,15.479999542236328,15.53334743307305,,,,
2017-01-11,15.65999984741211,15.518536110723185,,,,
2017-01-12,15.899999618530272,15.73937809279463,,,,
2017-01-13,15.68000030517578,15.773070830707981,,,,
2017-01-16,15.75,15.576790700996137,,,,
2017-01-17,15.81999969482422,15.878102200898615,,,,
2017-01-18,15.789999961853027,15.902359329957855,,,,
2017-01-19,15.770000457763672,15.97534607587017,,,,
2017-01-20,16.0,15.572116205764821,,,,
2017-01-23,15.989999771118164,15.910956470281405,,,,
2017-01-24,16.040000915527344,16.0798841630618,,,,
2017-01-26,15.800000190734863,16.13203980759965,,,,
2017-01-27,15.619999885559082,15.95860232682792,,,,
2017-01-30,14.84000015258789,15.549459424043688,,,,
2017-01-31,15.020000457763672,14.757155890405407,,,,
2017-02-01,15.020000457763672,15.138743302049797,,,,
2017-02-02,14.890000343322754,14.982695620035523,,,,
2017-02-03,15.34000015258789,14.95336860229628,,,,
2017-02-06,14.960000038146973,15.098043470950767,,,,
2017-02-07,14.699999809265137,14.935315486084955,,,,
