index_date,close,volume
2015-01-02,9.359999656677246,49559500.0
2015-01-05,8.5600004196167,78385100.0
2015-01-06,8.279999732971191,84723300.0
2015-01-07,8.670000076293945,85531000.0
2015-01-08,9.229999542236328,83306300.0
2015-01-09,9.510000228881836,50813100.0
2015-01-12,8.84000015258789,58728900.0
2015-01-13,9.09000015258789,65834800.0
2015-01-14,8.90999984741211,55736500.0
2015-01-15,9.3100004196167,80907800.0
2015-01-16,9.4399995803833,56978300.0
2015-01-19,9.170000076293945,30873100.0
2015-01-20,9.3100004196167,72842900.0
2015-01-21,9.899999618530273,48003500.0
2015-01-22,10.229999542236328,74782400.0
2015-01-23,9.979999542236328,43659400.0
2015-01-26,9.829999923706055,33202100.0
2015-01-27,10.140000343322754,58750400.0
2015-01-28,9.109999656677246,106337900.0
2015-01-29,8.670000076293945,111506300.0
2015-01-30,8.300000190734863,87497200.0
2015-02-02,8.789999961853027,57585100.0
2015-02-03,9.970000267028809,98061700.0
2015-02-04,10.020000457763672,117595000.0
2015-02-05,9.829999923706055,78992700.0
2015-02-06,9.119999885559082,117747100.0
2015-02-09,9.399999618530273,72534200.0
2015-02-10,8.90999984741211,75478700.0
2015-02-11,9.079999923706055,48681100.0
2015-02-12,9.449999809265137,61706000.0
2015-02-13,10.029999732971191,72282500.0
2015-02-18,10.039999961853027,42896700.0
2015-02-19,9.710000038146973,38492400.0
2015-02-20,9.640000343322754,35272700.0
2015-02-23,9.5,41168500.0
2015-02-24,9.899999618530273,48578000.0
2015-02-25,9.399999618530273,96303900.0
2015-02-26,9.229999542236328,44179900.0
2015-02-27,9.550000190734863,46969600.0
2015-03-02,9.420000076293945,38009000.0
2015-03-03,9.569999694824219,42133600.0
2015-03-04,9.270000457763672,48308500.0
2015-03-05,9.239999771118164,52913800.0
2015-03-06,9.25,27181900.0
2015-03-09,8.920000076293945,37625700.0
2015-03-10,8.520000457763672,72090500.0
2015-03-11,8.739999771118164,44035300.0
2015-03-12,8.470000267028809,63029900.0
2015-03-13,8.34000015258789,72933500.0
2015-03-16,8.390000343322754,53380500.0
2015-03-17,8.859999656677246,63896300.0
2015-03-18,9.199999809265137,65324600.0
2015-03-19,8.920000076293945,42857200.0
2015-03-20,9.220000267028809,65339300.0
2015-03-23,9.329999923706055,34124600.0
2015-03-24,9.420000076293945,36392400.0
2015-03-25,9.800000190734863,84659600.0
2015-03-26,9.329999923706055,58862000.0
2015-03-27,9.359999656677246,51152500.0
2015-03-30,9.710000038146973,33372200.0
2015-03-31,9.65999984741211,46908300.0
2015-04-01,10.260000228881836,59374600.0
2015-04-02,10.6899995803833,69001800.0
2015-04-06,10.710000038146973,45227600.0
2015-04-07,10.920000076293945,61721500.0
2015-04-08,10.569999694824219,73904600.0
2015-04-09,11.579999923706055,79280800.0
2015-04-10,11.8100004196167,70021600.0
2015-04-13,12.270000457763672,104809600.0
2015-04-14,12.460000038146973,87127100.0
2015-04-15,13.34000015258789,103042800.0
2015-04-16,12.979999542236328,109852700.0
2015-04-17,12.949999809265137,71274400.0
2015-04-20,13.069999694824219,52514600.0
2015-04-22,13.0,65914800.0
2015-04-23,12.869999885559082,182613700.0
2015-04-24,13.220000267028809,106143700.0
2015-04-27,12.520000457763672,53111300.0
2015-04-28,12.770000457763672,60884300.0
2015-04-29,12.819999694824219,35821900.0
2015-04-30,13.0600004196167,48515300.0
2015-05-04,13.789999961853027,55651100.0
2015-05-05,14.430000305175781,76329800.0
2015-05-06,13.789999961853027,72197500.0
2015-05-07,13.65999984741211,44978900.0
2015-05-08,13.510000228881836,43687900.0
2015-05-11,13.770000457763672,28040500.0
2015-05-12,13.729999542236328,30765100.0
2015-05-13,13.979999542236328,45346800.0
2015-05-14,13.899999618530273,49457700.0
2015-05-15,14.039999961853027,54224100.0
2015-05-18,13.699999809265137,82200400.0
2015-05-19,12.890000343322754,70521100.0
2015-05-20,12.84000015258789,43164900.0
2015-05-21,13.479999542236328,53682900.0
2015-05-22,13.069999694824219,53753700.0
2015-05-25,12.829999923706055,24377600.0
2015-05-26,12.390000343322754,44844200.0
2015-05-27,12.539999961853027,47223300.0
2015-05-28,12.649999618530273,96419400.0
2015-05-29,12.329999923706055,75971600.0
2015-06-01,12.359999656677246,40498000.0
2015-06-02,12.880000114440918,47041600.0
2015-06-03,12.789999961853027,90062100.0
2015-06-05,12.569999694824219,36719100.0
2015-06-08,12.569999694824219,23667600.0
2015-06-09,13.0,88228800.0
2015-06-10,13.079999923706055,45583600.0
2015-06-11,13.100000381469727,35341600.0
2015-06-12,13.020000457763672,30067700.0
2015-06-15,13.010000228881836,31713200.0
