index_date,abev3_observed,abev3_fitted,abev3_predicted,std_error,ci_95_lower,ci_95_upper
2018-10-01,16.8950646258402,16.66233066957747,,,,
2018-11-01,17.3281638194508,16.430105938637315,,,,
2018-12-01,15.6964929234719,16.836463565027064,,,,
2019-01-01,17.5771272874434,16.937882685222903,,,,
2019-02-01,17.4667125288042,16.32313054031176,,,,
2019-03-01,17.0478047025469,17.901416103727883,,,,
2019-04-01,18.4055701044189,18.491203040249058,,,,
2019-05-01,17.3096302335661,16.30216050286069,,,,
2019-06-01,17.9588672888434,17.483108345434886,,,,
2019-07-01,19.2131723757244,18.05453240257761,,,,
2019-08-01,18.4095608332217,18.758764101306337,,,,
2019-09-01,19.0022089017365,18.427610211149197,,,,
2019-10-01,18.0895212554786,18.22131887689703,,,,
2019-11-01,18.3038930016626,17.453016027126054,,,,
2019-12-01,18.8442034348688,18.439121100930823,,,,
2020-01-01,17.8155379406673,18.338146621530655,,,,
2020-02-01,14.8053502574925,16.73958770769876,,,,
2020-03-01,12.2176787465491,14.16778471665431,,,,
2020-04-01,11.3836275806133,12.449540040581086,,,,
2020-05-01,12.2991162082513,11.429329761494419,,,,
2020-06-01,14.0474729452758,12.785339894256332,,,,
2020-07-01,12.9308792827257,13.430699722842919,,,,
2020-08-01,12.0024850946888,11.741088355851012,,,,
2020-09-01,12.5247962158597,12.228686643806368,,,,
2020-10-01,12.9351634999005,13.63186136213063,,,,
2020-11-01,14.0958273416155,14.002131940952966,,,,
2020-12-01,15.7243621850316,14.144902015215765,,,,
2021-01-01,15.0288393431546,15.93113994494738,,,,
2021-02-01,14.2614577650888,14.423437228372137,,,,
2021-03-01,15.6554070126189,14.001384246904701,,,,
2021-04-01,15.0725052778327,15.10988893404999,,,,
2021-05-01,17.8074970317407,14.484953878257507,,,,
2021-06-01,16.8303202696217,16.7957485080975,,,,
2021-07-01,15.6986017491554,15.68104406605232,,,,
2021-08-01,16.820652167093,16.1698584122447,,,,
2021-09-01,15.4345397055226,15.3396294179478,,,,
2021-10-01,17.6989857876084,16.811172868057056,,,,
2021-11-01,16.0931307596152,17.37362829234802,,,,
2021-12-01,15.4983831741375,14.402801864456785,,,,
2022-01-01,,,14.402801864456785,1.0558863542967454,12.333302621151809,16.472301107761762
2022-02-01,,,15.668437841952969,1.531552772841908,13.598938615764048,17.73793706814189
2022-03-01,,,15.004966020736127,2.0312587601987437,12.003177745543532,18.006754295928722
2022-04-01,,,15.835673665839483,2.4006076842866784,11.854479652568463,19.8168676791105
2022-05-01,,,14.256512129918598,2.6223038985628473,9.551407527706608,18.961616732130587
2022-06-01,,,14.713745739331845,3.0163199554822233,9.57412454162969,19.853366937034
2022-07-01,,,13.84873630469591,3.3447634661036227,7.936857826101293,19.760614783290528
2022-08-01,,,14.358211866588,3.6441924818938753,7.802595936219542,20.913827796956458
2022-09-01,,,14.150019319854056,3.8580391718737377,7.007533302610428,21.292505337097687
2022-10-01,,,13.681865325058121,4.015061101870682,6.12024749724086,21.24348315287538
2022-11-01,,,13.680287093928527,4.156603682168296,5.810911938534286,21.54966224932277
2022-12-01,,,12.631683238172739,4.277336847910197,4.484889723116305,20.77847675322917
