index_date,abev3_observed,abev3_fitted,abev3_predicted,std_error,ci_95_lower,ci_95_upper
2019-06-04,17.350000381469727,17.40391593181508,,,,
2019-06-05,17.40999984741211,17.472941985057695,,,,
2019-06-06,17.639999389648438,17.306635876946096,,,,
2019-06-07,17.610000610351562,17.459296233134857,,,,
2019-06-10,17.649999618530273,17.77455891885491,,,,
2019-06-11,17.719999313354492,17.683267630907874,,,,
2019-06-12,17.68000030517578,17.700551881953494,,,,
2019-06-13,17.850000381469727,17.844783961726556,,,,
2019-06-14,17.639999389648438,17.616232768147736,,,,
2019-06-17,17.799999237060547,17.5320549016288,,,,
2019-06-18,18.049999237060547,18.029246311774934,,,,
2019-06-19,18.200000762939453,18.18882478179602,,,,
2019-06-21,18.450000762939453,18.278316350465122,,,,
2019-06-24,18.299999237060547,18.23870671586005,,,,
2019-06-25,18.170000076293945,18.173510266048712,,,,
2019-06-26,18.100000381469727,18.232227234248207,,,,
2019-06-27,18.049999237060547,18.061916648624205,,,,
2019-06-28,17.889999389648438,18.075210170932536,,,,
2019-07-01,17.809999465942383,17.7187550190954,,,,
2019-07-02,18.1299991607666,17.955845523673958,,,,
2019-07-03,18.84000015258789,18.474304766597875,,,,
2019-07-04,19.0,18.969793320887995,,,,
2019-07-05,19.0,18.8804170531844,,,,
2019-07-08,18.940000534057617,19.171498471054093,,,,
2019-07-10,19.020000457763672,18.86696376889711,,,,
2019-07-11,18.690000534057617,18.63410321840938,,,,
2019-07-12,18.200000762939453,18.506908022152224,,,,
2019-07-15,18.25,18.255615283841838,,,,
2019-07-16,18.100000381469727,18.274800225415053,,,,
2019-07-17,17.989999771118164,18.008053317302902,,,,
2019-07-18,18.25,18.277367635466586,,,,
2019-07-19,18.09000015258789,18.459101656980692,,,,
2019-07-22,17.989999771118164,17.958410692838694,,,,
2019-07-23,18.030000686645508,18.12065304820699,,,,
2019-07-24,17.959999084472656,17.972700529298592,,,,
2019-07-25,19.489999771118164,18.8331577994745,,,,
2019-07-26,19.799999237060547,19.08681897767784,,,,
2019-07-29,20.5,20.0751634579329,,,,
2019-07-30,20.34000015258789,20.59742839469898,,,,
2019-07-31,20.1299991607666,19.950002384638484,,,,
2019-08-01,20.420000076293945,20.46530042275677,,,,
2019-08-02,20.489999771118164,19.789816586999123,,,,
2019-08-05,20.15999984741211,20.179423743029584,,,,
2019-08-06,20.479999542236328,20.377867390727932,,,,
2019-08-07,20.6299991607666,20.432941853817034,,,,
2019-08-08,20.170000076293945,20.803338866678626,,,,
2019-08-09,20.06999969482422,20.176709268716106,,,,
2019-08-12,19.479999542236328,19.857614045177137,,,,
2019-08-13,19.3799991607666,19.476445687578796,,,,
2019-08-14,19.01000022888184,19.143956642181465,,,,
2019-08-15,18.780000686645508,19.275980497784857,,,,
2019-08-16,18.899999618530277,19.056778197263203,,,,
2019-08-19,19.11000061035156,19.22801160373186,,,,
2019-08-20,18.940000534057617,18.779064763927014,,,,
2019-08-21,18.799999237060547,19.27812805553609,,,,
2019-08-22,18.46999931335449,18.71270936883399,,,,
2019-08-23,18.32999992370605,18.63340491658189,,,,
2019-08-26,18.09000015258789,18.274837117145616,,,,
2019-08-27,18.170000076293945,17.826525648995393,,,,
2019-08-28,18.149999618530277,18.3619828743536,,,,
2019-08-29,18.549999237060547,18.39638663001454,,,,
2019-08-30,18.71999931335449,18.918743032571648,,,,
2019-09-02,18.3799991607666,18.531153672719206,,,,
2019-09-03,18.520000457763672,18.269097677359824,,,,
2019-09-04,18.799999237060547,18.599961570315244,,,,
2019-09-05,18.690000534057617,18.74262288204016,,,,
2019-09-06,18.71999931335449,18.69569390222443,,,,
2019-09-09,18.8700008392334,18.779748743705007,,,,
2019-09-10,18.81999969482422,18.866090865001848,,,,
2019-09-11,18.90999984741211,18.715862687146917,,,,
2019-09-12,19.3700008392334,19.011602132804647,,,,
2019-09-13,19.100000381469727,19.293407939242318,,,,
2019-09-16,19.149999618530277,19.11105862790565,,,,
2019-09-17,19.43000030517578,19.32593690184722,,,,
2019-09-18,19.26000022888184,19.26308587789798,,,,
2019-09-19,19.350000381469727,19.190136918882292,,,,
2019-09-20,19.38999938964844,19.334590189750834,,,,
2019-09-23,19.40999984741211,19.53845276270307,,,,
2019-09-24,19.350000381469727,19.223301962179132,,,,
2019-09-25,19.600000381469727,19.525053622233717,,,,
2019-09-26,19.530000686645508,19.631939831557393,,,,
2019-09-27,19.450000762939453,19.41507125844001,,,,
2019-09-30,19.25,19.41512285784014,,,,
2019-10-01,19.309999465942383,19.285980183518816,,,,
2019-10-02,18.86000061035156,19.113781271297924,,,,
2019-10-03,18.57999992370605,18.827850492536307,,,,
2019-10-04,19.209999084472656,19.028341518945716,,,,
2019-10-07,18.8700008392334,18.92695844739069,,,,
2019-10-08,18.600000381469727,18.753347762405333,,,,
2019-10-09,18.670000076293945,18.972443168145755,,,,
2019-10-10,18.420000076293945,18.546043133998364,,,,
2019-10-11,18.57999992370605,18.631834215102586,,,,
2019-10-14,18.71999931335449,18.347501857288947,,,,
2019-10-15,18.88999938964844,18.961740509684667,,,,
2019-10-16,18.88999938964844,18.86297941704661,,,,
2019-10-17,18.770000457763672,18.90755173964022,,,,
2019-10-18,18.670000076293945,18.87235494098225,,,,
2019-10-21,18.989999771118164,18.610564054231563,,,,
2019-10-22,18.770000457763672,18.928496578944436,,,,
2019-10-23,18.68000030517578,18.500139293041755,,,,
2019-10-24,19.190000534057617,19.035449588585966,,,,
2019-10-25,17.600000381469727,18.51078056103164,,,,
2019-10-28,17.540000915527344,18.00741017974056,,,,
2019-10-29,17.579999923706055,17.475335261970105,,,,
2019-10-30,17.559999465942383,17.28909240950561,,,,
2019-10-31,17.3799991607666,17.6464279435581,,,,
2019-11-01,17.329999923706055,17.629635979211375,,,,
2019-11-04,17.56999969482422,17.69917396086091,,,,
2019-11-05,17.709999084472656,17.53664852310551,,,,
2019-11-06,17.520000457763672,17.547973328809274,,,,
2019-11-07,17.559999465942383,17.68522978634335,,,,
2019-11-08,17.299999237060547,17.274225747579365,,,,
2019-11-11,17.540000915527344,17.43491719866634,,,,
2019-11-12,17.3700008392334,17.405548387080344,,,,
2019-11-13,17.3700008392334,17.42160920200256,,,,
2019-11-14,17.450000762939453,17.37870695559354,,,,
2019-11-18,17.559999465942383,17.351300822992936,,,,
2019-11-19,17.670000076293945,17.58428030623173,,,,
2019-11-21,18.06999969482422,17.965042603872725,,,,
2019-11-22,18.190000534057617,18.030190514494716,,,,
2019-11-25,18.200000762939453,18.03264156485656,,,,
2019-11-26,18.030000686645508,17.9402424773489,,,,
2019-11-27,17.959999084472656,18.20656143358264,,,,
2019-11-28,18.010000228881836,17.882287124637386,,,,
2019-11-29,18.049999237060547,17.805794085163186,,,,
2019-12-02,17.969999313354492,18.008473834026642,,,,
2019-12-03,17.8700008392334,17.91861090760956,,,,
2019-12-04,18.299999237060547,18.241214876386547,,,,
2019-12-05,18.149999618530277,18.051512936686663,,,,
2019-12-06,18.450000762939453,18.29231826168233,,,,
2019-12-09,18.440000534057617,18.36821647064777,,,,
2019-12-10,18.3700008392334,18.483817252188782,,,,
2019-12-11,18.450000762939453,18.231261395664934,,,,
2019-12-12,18.700000762939453,18.63492269094,,,,
2019-12-13,19.01000022888184,18.7501396863621,,,,
2019-12-16,19.07999992370605,18.892376405644853,,,,
2019-12-17,18.90999984741211,18.92036765359509,,,,
2019-12-18,19.09000015258789,18.962305299164793,,,,
2019-12-19,19.170000076293945,19.188497590245394,,,,
2019-12-20,18.90999984741211,18.95171467678158,,,,
2019-12-23,18.959999084472656,19.039199379870404,,,,
2019-12-26,19.21999931335449,18.793961346253386,,,,
2019-12-27,19.15999984741211,19.267912484026567,,,,
2019-12-30,18.670000076293945,19.066952867661506,,,,
2020-01-02,19.200000762939453,18.924138282981954,,,,
2020-01-03,18.93000030517578,19.10729171087244,,,,
2020-01-06,19.020000457763672,18.737515078438335,,,,
2020-01-07,19.059999465942383,19.247683009781255,,,,
2020-01-08,18.96999931335449,19.100348689432792,,,,
2020-01-09,18.81999969482422,18.83250858218908,,,,
2020-01-10,18.88999938964844,19.00830637422784,,,,
2020-01-13,19.209999084472656,18.847545118548123,,,,
2020-01-14,19.100000381469727,19.244660308922743,,,,
2020-01-15,18.76000022888184,18.739023129427125,,,,
2020-01-16,18.700000762939453,19.220044970975614,,,,
2020-01-17,18.700000762939453,18.562482984381944,,,,
2020-01-20,18.799999237060547,18.578921022373027,,,,
2020-01-21,18.739999771118164,18.90221688795386,,,,
2020-01-22,19.049999237060547,18.743454738582244,,,,
2020-01-23,18.649999618530277,19.184850997956623,,,,
2020-01-24,18.989999771118164,18.665017868838248,,,,
2020-01-27,18.549999237060547,18.814771264403113,,,,
2020-01-28,18.799999237060547,18.784149829431374,,,,
2020-01-29,18.299999237060547,18.40775463530538,,,,
2020-01-30,18.34000015258789,18.32628228023013,,,,
2020-01-31,17.850000381469727,18.339195798370188,,,,
2020-02-03,17.59000015258789,17.951419356921836,,,,
2020-02-04,17.649999618530273,17.334865982479034,,,,
2020-02-05,17.25,17.698357777701275,,,,
2020-02-06,16.8700008392334,17.052475165414208,,,,
2020-02-07,16.920000076293945,17.26820342921687,,,,
2020-02-10,16.729999542236328,16.87260682413914,,,,
2020-02-11,16.799999237060547,16.690505203416198,,,,
2020-02-12,16.649999618530273,16.846075845068043,,,,
2020-02-13,16.270000457763672,16.688936504492116,,,,
2020-02-14,16.40999984741211,16.227805894941945,,,,
2020-02-17,16.600000381469727,16.632431696369725,,,,
2020-02-18,16.18000030517578,16.28327370409189,,,,
2020-02-19,16.1299991607666,16.226166622640363,,,,
2020-02-20,16.170000076293945,16.342876137876793,,,,
2020-02-21,16.25,15.824908596852202,,,,
2020-02-26,15.81999969482422,16.29436859079694,,,,
2020-02-27,14.5,15.228949502603877,,,,
2020-02-28,14.539999961853027,14.857828466516844,,,,
2020-03-02,14.720000267028809,14.724476744205514,,,,
2020-03-03,14.739999771118164,14.363185212329622,,,,
2020-03-04,15.3100004196167,14.952396924645877,,,,
2020-03-05,15.229999542236328,15.55277930204707,,,,
2020-03-06,15.31999969482422,15.353970795352293,,,,
2020-03-09,14.670000076293944,15.079586119402602,,,,
2020-03-10,14.420000076293944,14.588987699114687,,,,
2020-03-11,13.75,13.754193325423628,,,,
2020-03-12,11.579999923706056,12.970775845687985,,,,
2020-03-13,12.699999809265137,12.466254387278816,,,,
2020-03-16,11.029999732971191,11.426527386426224,,,,
2020-03-17,11.6899995803833,12.279116498602946,,,,
2020-03-18,11.1899995803833,11.140342469092666,,,,
2020-03-19,11.699999809265137,12.017024236375333,,,,
2020-03-20,12.050000190734863,12.010245706882,,,,
2020-03-23,11.510000228881836,11.315005454821506,,,,
2020-03-24,11.289999961853027,12.072599524339847,,,,
2020-03-25,11.649999618530272,10.979648293907863,,,,
2020-03-26,12.800000190734863,11.792867759726045,,,,
2020-03-27,12.489999771118164,12.303942231526795,,,,
2020-03-30,12.550000190734863,12.637895005250916,,,,
2020-03-31,11.920000076293944,12.146701830708649,,,,
2020-04-01,11.6899995803833,11.93502877448072,,,,
2020-04-02,11.989999771118164,11.341895070274148,,,,
2020-04-03,11.390000343322754,11.353281471348621,,,,
2020-04-06,11.859999656677246,12.097317592635163,,,,
2020-04-07,12.40999984741211,11.491857400314275,,,,
2020-04-08,12.3100004196167,12.360465917339171,,,,
2020-04-09,12.100000381469728,12.495388343041375,,,,
2020-04-13,12.100000381469728,11.896838583098475,,,,
2020-04-14,12.09000015258789,12.211646276806947,,,,
2020-04-15,11.90999984741211,11.198724958858532,,,,
2020-04-16,11.449999809265137,12.077994283416661,,,,
2020-04-17,11.600000381469728,11.485613650225035,,,,
2020-04-20,11.609999656677246,11.418555065665213,,,,
2020-04-22,11.619999885559082,11.5540500717953,,,,
2020-04-23,11.550000190734863,11.523800939912636,,,,
2020-04-24,11.109999656677246,11.610193235799692,,,,
2020-04-27,11.609999656677246,11.281981544527671,,,,
2020-04-28,11.699999809265137,11.539467859717021,,,,
2020-04-29,11.670000076293944,11.189749171826262,,,,
2020-04-30,11.34000015258789,11.715620136548246,,,,
2020-05-04,11.760000228881836,11.656361054298124,,,,
2020-05-05,11.9399995803833,11.674052467417738,,,,
2020-05-06,11.829999923706056,11.651915321299517,,,,
2020-05-07,11.539999961853027,11.638172636121286,,,,
2020-05-08,12.039999961853027,11.700782198136892,,,,
2020-05-11,11.9399995803833,11.893011516439653,,,,
2020-05-12,11.720000267028809,11.653184411556973,,,,
2020-05-13,11.260000228881836,11.546745869378215,,,,
2020-05-14,11.739999771118164,11.497501014575475,,,,
2020-05-15,11.640000343322754,11.496044413750809,,,,
2020-05-18,12.100000381469728,11.909225588658098,,,,
2020-05-19,11.9399995803833,11.658083701353743,,,,
2020-05-20,12.140000343322754,12.240784724033423,,,,
2020-05-21,11.880000114440918,11.878782092294893,,,,
2020-05-22,11.739999771118164,11.871336652106814,,,,
2020-05-25,12.270000457763672,11.894573968261525,,,,
2020-05-26,12.529999732971191,11.96092570685038,,,,
2020-05-27,13.380000114440918,12.83468531664628,,,,
2020-05-28,12.81999969482422,13.058518731620955,,,,
2020-05-29,12.479999542236328,12.68726377078731,,,,
2020-06-01,12.600000381469728,12.712484741684726,,,,
2020-06-02,12.970000267028809,12.474431979576632,,,,
2020-06-03,13.25,12.798229888276175,,,,
2020-06-04,13.380000114440918,12.790200527712765,,,,
2020-06-05,14.050000190734863,14.107359177486344,,,,
2020-06-08,14.600000381469728,14.26895040744293,,,,
2020-06-09,14.31999969482422,14.026682680435737,,,,
2020-06-10,13.960000038146973,14.515994696193843,,,,
2020-06-12,13.56999969482422,13.174606358359668,,,,
2020-06-15,13.43000030517578,13.643050416696397,,,,
2020-06-16,13.260000228881836,13.409919332777251,,,,
2020-06-17,13.770000457763672,13.338819566184535,,,,
2020-06-18,13.68000030517578,13.772603720717433,,,,
2020-06-19,13.84000015258789,13.74919601311538,,,,
2020-06-22,14.109999656677246,14.05196465258378,,,,
2020-06-23,13.93000030517578,14.222677910460815,,,,
2020-06-24,13.68000030517578,13.713384310838224,,,,
2020-06-25,14.18000030517578,13.99173138530201,,,,
2020-06-26,13.949999809265137,13.717922126878138,,,,
2020-06-29,14.260000228881836,13.993895100398364,,,,
2020-06-30,14.140000343322754,14.419306502561584,,,,
2020-07-01,14.359999656677246,14.232105255260938,,,,
2020-07-02,14.170000076293944,14.227288957461175,,,,
2020-07-03,14.140000343322754,13.967634298782844,,,,
2020-07-06,14.359999656677246,14.341421665832593,,,,
2020-07-07,14.449999809265137,14.29402824983867,,,,
2020-07-08,14.710000038146973,14.672203308103459,,,,
2020-07-09,14.640000343322754,14.685985757541795,,,,
2020-07-10,14.850000381469728,14.536235037147984,,,,
2020-07-13,14.0,14.645414648645936,,,,
2020-07-14,13.90999984741211,13.66160993687571,,,,
2020-07-15,14.289999961853027,14.636814119527177,,,,
2020-07-16,14.050000190734863,13.866642466945326,,,,
2020-07-17,14.15999984741211,13.92779318187927,,,,
2020-07-20,14.119999885559082,14.595736154588948,,,,
2020-07-21,14.68000030517578,14.052400442241542,,,,
2020-07-22,14.710000038146973,15.185130888269981,,,,
2020-07-23,14.399999618530272,14.24705905827702,,,,
2020-07-24,14.93000030517578,14.537102361196132,,,,
2020-07-27,15.279999732971191,15.136802776040765,,,,
2020-07-28,15.09000015258789,14.921802429448421,,,,
2020-07-29,15.149999618530272,15.360910649113228,,,,
2020-07-30,14.550000190734863,15.009842761513754,,,,
2020-07-31,13.899999618530272,13.969600161332187,,,,
2020-08-03,13.710000038146973,13.704693573986209,,,,
2020-08-04,13.399999618530272,13.803396999323347,,,,
2020-08-05,13.18000030517578,13.644691282575897,,,,
2020-08-06,13.260000228881836,13.187365040745975,,,,
2020-08-07,13.3100004196167,13.604053572149631,,,,
2020-08-10,13.239999771118164,13.133776240936612,,,,
2020-08-11,13.40999984741211,13.587641542459336,,,,
2020-08-12,13.479999542236328,13.446913253509532,,,,
2020-08-13,13.210000038146973,13.453262876356513,,,,
2020-08-14,13.260000228881836,13.35353946284982,,,,
2020-08-17,12.850000381469728,12.796926144287362,,,,
2020-08-18,13.079999923706056,13.015896828354041,,,,
2020-08-19,12.850000381469728,12.90403093438529,,,,
2020-08-20,12.880000114440918,12.95210197864779,,,,
2020-08-21,12.970000267028809,13.032097146659567,,,,
2020-08-24,12.859999656677246,12.940805435491487,,,,
2020-08-25,12.75,12.655691404935194,,,,
2020-08-26,12.699999809265137,12.88632535425456,,,,
2020-08-27,12.68000030517578,12.634752897479215,,,,
2020-08-28,12.75,12.742026094488812,,,,
2020-08-31,12.3100004196167,12.524817335014399,,,,
2020-09-01,12.649999618530272,12.479678057595963,,,,
2020-09-02,12.760000228881836,12.651928109735723,,,,
2020-09-03,12.600000381469728,12.786256163070043,,,,
2020-09-04,12.600000381469728,12.472630957832907,,,,
2020-09-08,12.350000381469728,12.515181930333844,,,,
2020-09-09,12.350000381469728,12.369696080384369,,,,
2020-09-10,12.3100004196167,12.444187541087238,,,,
2020-09-11,12.039999961853027,11.965339946672087,,,,
2020-09-14,12.56999969482422,12.387109617617483,,,,
2020-09-15,12.890000343322754,12.515117729476058,,,,
2020-09-16,12.5600004196167,12.811682931451934,,,,
2020-09-17,13.15999984741211,12.910454571285257,,,,
2020-09-18,12.789999961853027,12.89787632895839,,,,
2020-09-21,12.729999542236328,12.704839147797568,,,,
2020-09-22,12.800000190734863,12.536034757710388,,,,
2020-09-23,12.4399995803833,12.73373680679176,,,,
2020-09-24,12.670000076293944,12.432830293069799,,,,
2020-09-25,12.84000015258789,12.654761423107926,,,,
2020-09-28,12.479999542236328,12.92201542381891,,,,
2020-09-29,12.350000381469728,12.324972958339833,,,,
2020-09-30,12.539999961853027,12.37744281852806,,,,
2020-10-01,12.699999809265137,12.65140086477079,,,,
2020-10-02,12.529999732971191,12.553266107226563,,,,
2020-10-05,12.8100004196167,12.7395171939961,,,,
2020-10-06,13.34000015258789,13.085355962085423,,,,
2020-10-07,13.529999732971191,13.070757990408906,,,,
2020-10-08,13.68000030517578,13.459815840418159,,,,
2020-10-09,13.56999969482422,13.90632990160234,,,,
2020-10-13,13.75,13.439234583679374,,,,
2020-10-14,13.800000190734863,13.578683418229382,,,,
2020-10-15,13.4399995803833,13.41699874350127,,,,
2020-10-16,13.270000457763672,13.465698049715755,,,,
2020-10-19,13.149999618530272,13.373369249218694,,,,
2020-10-20,13.380000114440918,13.067183888196627,,,,
2020-10-21,13.369999885559082,13.349802457739063,,,,
2020-10-22,13.56999969482422,13.435133007604854,,,,
2020-10-23,13.890000343322754,13.996453402662503,,,,
2020-10-26,14.199999809265137,13.92867850888331,,,,
2020-10-27,13.720000267028809,13.864921378480282,,,,
2020-10-28,13.369999885559082,13.561512323251126,,,,
2020-10-29,12.890000343322754,13.33893346821538,,,,
2020-10-30,12.18000030517578,12.67615635163421,,,,
2020-11-03,12.779999732971191,12.140527376929807,,,,
2020-11-04,12.81999969482422,13.036278745106081,,,,
2020-11-05,13.329999923706056,12.879367282888385,,,,
2020-11-06,13.25,13.587214678773073,,,,
2020-11-09,14.220000267028809,13.91037947329314,,,,
2020-11-10,15.210000038146973,14.203827889904279,,,,
2020-11-11,14.899999618530272,15.106880650385328,,,,
2020-11-12,14.619999885559082,14.549234469811484,,,,
2020-11-13,15.109999656677246,14.742231448331848,,,,
2020-11-16,15.359999656677246,14.856120357741457,,,,
2020-11-17,15.460000038146973,15.227695296706562,,,,
2020-11-18,14.84000015258789,15.251797080348389,,,,
2020-11-19,14.729999542236328,14.851913338987462,,,,
2020-11-23,14.65999984741211,14.405477793792473,,,,
2020-11-24,14.75,15.036542132835288,,,,
2020-11-25,14.489999771118164,14.57643254525775,,,,
2020-11-26,14.420000076293944,14.58386098443042,,,,
2020-11-27,14.31999969482422,14.439562381450555,,,,
2020-11-30,13.979999542236328,14.261039430187365,,,,
2020-12-01,14.68000030517578,14.354745328336366,,,,
2020-12-02,14.880000114440918,14.828869462321299,,,,
2020-12-03,14.699999809265137,14.702714467241895,,,,
2020-12-04,14.739999771118164,14.892116342730125,,,,
2020-12-07,14.970000267028809,15.067060915187204,,,,
2020-12-08,15.050000190734863,14.439494484720843,,,,
2020-12-09,15.260000228881836,15.385564714574306,,,,
2020-12-10,15.6899995803833,15.52466024443265,,,,
2020-12-11,15.5,15.197729769632625,,,,
2020-12-14,15.31999969482422,15.567311114619464,,,,
2020-12-15,15.5600004196167,15.514879123418467,,,,
2020-12-16,15.81999969482422,15.620583453264915,,,,
2020-12-17,16.059999465942383,15.710568333063605,,,,
2020-12-18,15.859999656677246,15.850224512186337,,,,
2020-12-21,15.420000076293944,15.81507283711381,,,,
2020-12-22,15.510000228881836,15.788207075958203,,,,
2020-12-23,15.5,15.404986835171277,,,,
2020-12-28,15.770000457763672,15.326150874872628,,,,
2020-12-29,15.949999809265137,15.876704512743805,,,,
2020-12-30,15.649999618530272,15.956427571885536,,,,
2021-01-04,15.479999542236328,15.861132202634046,,,,
2021-01-05,15.8100004196167,15.841361012594444,,,,
2021-01-06,16.1299991607666,15.699722767944605,,,,
2021-01-07,16.049999237060547,15.946666533515485,,,,
2021-01-08,16.530000686645508,16.21630979110096,,,,
2021-01-11,16.100000381469727,16.482929210835053,,,,
2021-01-12,16.799999237060547,16.654547474067822,,,,
2021-01-13,16.170000076293945,16.29298950005177,,,,
2021-01-14,16.260000228881836,16.316562554116484,,,,
2021-01-15,15.949999809265137,15.826213325221277,,,,
2021-01-18,16.219999313354492,16.221337708606658,,,,
2021-01-19,16.270000457763672,16.197548424848133,,,,
2021-01-20,16.020000457763672,16.54124114764229,,,,
2021-01-21,15.609999656677246,15.765447092115805,,,,
2021-01-22,15.149999618530272,15.385279817493158,,,,
2021-01-26,15.399999618530272,15.516803172586508,,,,
2021-01-27,15.399999618530272,15.367348144419386,,,,
2021-01-28,15.539999961853027,15.658804167866803,,,,
2021-01-29,15.109999656677246,15.382797209522508,,,,
2021-02-01,15.600000381469728,15.30960545808437,,,,
2021-02-02,15.609999656677246,15.818538035984062,,,,
2021-02-03,15.68000030517578,15.645759848600228,,,,
2021-02-04,15.600000381469728,15.541254082319458,,,,
2021-02-05,15.520000457763672,15.709572407098666,,,,
